,ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
1412,0x2450c,CUS_0x827f,March,LaCapra Douweu,20,917-01-2750,Doctor,3027467.0,3011.6541666666667,3,6,9,2,"Credit-Builder Loan, and Not Specified",6,16,-3.45,784.0,Standard,1307.01,40.63686494899365,22 Years and 3 Months,No,47.53552962304808,__10000__,High_spent_Small_value_payments,437.26474417748415,Standard
1413,0x36e4,CUS_0x1fa0,July,Jim Christieg,28,765-58-3710,Lawyer,72140.06999999999,,6,5,9,1,Personal Loan,23,10,14.52,5.0,Standard,638.12,39.93750736121938,28 Years and 5 Months,Yes,52.44882185907356,__10000__,Low_spent_Small_value_payments,451.13564812264826,Standard
1414,0x1b757,CUS_0x5d0f,February,Dolanr,42,540-27-6174,Doctor,16287.14,1097.2616666666663,8,5,26,2,"Not Specified, and Personal Loan",9,17,17.39,6.0,_,1802.72,36.00392070584715,19 Years and 11 Months,Yes,20.49047230035986,125.13398357852913,Low_spent_Small_value_payments,254.10171078777768,Poor
1415,0x1b2e5,CUS_0x6d7e,April,Sezerg,23,905-20-7810,Musician,42577.86,3782.155,6,8,2549,9,"Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Auto Loan, Personal Loan, Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",54,21,26.86,14.0,Bad,4122.31,26.413769030906547,5 Years and 6 Months,NM,171.57633827706474,36.03173072317346,High_spent_Large_value_payments,410.6074309997618,Standard
1416,0xf80e,CUS_0x909a,May,Ingrid Mele,35,676-42-2158,Writer,17283.9,1360.325,3,3,6,4,"Auto Loan, Home Equity Loan, Payday Loan, and Mortgage Loan",5,16,16.41,4.0,Standard,759.22,38.44345240281192,18 Years and 9 Months,NM,55.01570932761869,99.36152017465395,Low_spent_Small_value_payments,271.6552704977274,Standard
1417,0x148ce,CUS_0x6c12,January,Dan Levinee,38_,868-53-6968,Entrepreneur,33827.58,2736.965,8,3,14,2,"Not Specified, and Debt Consolidation Loan",10,11,17.96,0.0,_,1191.4,35.032913945639,31 Years and 7 Months,Yes,32.360852571207,42.70791775369249,High_spent_Large_value_payments,438.62772967510045,Standard
1418,0x25921,CUS_0x5fbb,August,Flitterc,39,564-43-1424,Lawyer,8272.2,811.35,10,8,27,7,"Credit-Builder Loan, Auto Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, and Debt Consolidation Loan",28,23,2.59,12.0,Bad,1744.47,36.156955318032225,12 Years and 2 Months,Yes,43.14745659876899,86.31952163866127,Low_spent_Small_value_payments,241.66802176256977,Poor
1419,0x18354,CUS_0xaf99,July,Francisz,18,923-19-2422,Writer,44143.08,3912.59,6,7,19,1,Payday Loan,28,17,15.66,6.0,_,547.3,29.93486934124884,17 Years and 1 Months,Yes,29.10560448639325,281.4578388936144,Low_spent_Small_value_payments,370.6955566199924,Poor
1420,0x1e6e4,CUS_0xadf5,July,Laurencep,37,587-48-4616,Mechanic,29473.28,2163.1066666666666,3,3,10,6,"Personal Loan, Home Equity Loan, Credit-Builder Loan, Auto Loan, Home Equity Loan, and Mortgage Loan",7,8,13.93,11.0,_,1163.33,30.12855730036119,20 Years and 4 Months,Yes,114.78519077233857,150.55657742255354,Low_spent_Large_value_payments,220.9688984717746,Standard
1421,0xfc72,CUS_0x32e2,January,Sebastian Moffettp,44,162-29-6785,Teacher,31172.1_,2600.675,6,10,16,5,"Not Specified, Not Specified, Student Loan, Auto Loan, and Student Loan",53,25,23.93,6.0,_,3912.19,26.120529990313376,9 Years and 9 Months,Yes,106.0456041544089,72.54228357348273,!@9#%8,331.4796122721084,Standard
1422,0x2925,CUS_0x9eec,April,Jonathan Stempelz,31,148-15-4934,Mechanic,126849.18,10511.765,2,3,3,0,,11,6,4.04,,Good,518.4,43.631117853473214,28 Years and 6 Months,No,0.0,228.449671563019,High_spent_Medium_value_payments,1072.7268284369811,Good
1423,0x228d6,CUS_0x5275,May,Holtonq,37,931-63-4701,Manager,40027.94_,3462.661666666667,6,7,18,4,"Home Equity Loan, Payday Loan, Auto Loan, and Mortgage Loan",9,10,8.99,11.0,Standard,2429.76,25.702560377057967,11 Years and 0 Months,Yes,78.11723559893855,126.78785635249987,High_spent_Medium_value_payments,391.36107471522837,Poor
1424,0x1a52a,CUS_0x5bfc,May,Katharinaf,-500,456-24-4809,Engineer,9141.63,1056.8024999999998,8,10,23,8,"Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, Mortgage Loan, Home Equity Loan, Student Loan, Mortgage Loan, and Not Specified",34,15_,17.51,7.0,_,4769.85,26.362545489033288,7 Years and 3 Months,Yes,47.0738830569356,103.24014813654152,!@9#%8,245.36621880652282,Standard
1425,0x3355,CUS_0x658a,August,James Grubelz,29,260-79-8827,Manager,29281.94,2588.1616666666664,6,7,22,8,"Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, Student Loan, and Not Specified",43,24,19.91,15.0,_,4432.46,31.479990963776608,10 Years and 4 Months,Yes,161.97821919259908,__10000__,High_spent_Small_value_payments,182.67597219054196,Standard
1426,0x1367c,CUS_0x2d76,March,Martinnee,50,035-96-6628,Accountant,48615.22,3937.268333333333,4,7,15,4,"Debt Consolidation Loan, Payday Loan, Student Loan, and Not Specified",29,11_,9.44,4.0,_,1235.05,40.14480466103989,16 Years and 5 Months,Yes,135.35743365490544,192.6550036977924,High_spent_Small_value_payments,325.71439598063563,Standard
1427,0x2459b,CUS_0x7f07,February,Jennifer Sabaz,23,005-27-6021,Mechanic,8572.585,,6,3,8,5,"Debt Consolidation Loan, Personal Loan, Not Specified, Student Loan, and Personal Loan",12,11,7.91,8.0,_,311.57,28.25350248567536,7 Years and 11 Months,Yes,24.91534199078211,28.468814736720304,Low_spent_Small_value_payments,282.05405160583086,Standard
1428,0xd951,CUS_0x87d0,August,Yeretht,18,018-45-3826,Doctor,74380.96_,6374.413333333334,4,6,27,4,"Not Specified, Mortgage Loan, Debt Consolidation Loan, and Student Loan",9,8,16.51,7.0,_,1768.05,25.6339241355161,19 Years and 10 Months,Yes,50639.0,172.09717878685387,High_spent_Medium_value_payments,512.2618467074285,Poor
1429,0xc1af,CUS_0x7f10,June,Stephensong,33,015-58-0092,Teacher,16436.66,,10,9,34,6,"Student Loan, Payday Loan, Payday Loan, Credit-Builder Loan, Personal Loan, and Auto Loan",20,21,3.58,10.0,Bad,2669.09,33.635676479882314,7 Years and 1 Months,Yes,77.91293446628192,124.46524337420996,Low_spent_Small_value_payments,234.89398882617482,Poor
1430,0x238c2,CUS_0x1151,January,Hopkinsv,40,587-07-3210,Journalist,17692.27,1335.3558333333333,6,5,29,6,"Payday Loan, Auto Loan, Home Equity Loan, Auto Loan, Personal Loan, and Auto Loan",35,25,28.12,7.0,_,3762.64,31.055347066728785,10 Years and 10 Months,Yes,78.44723488236784,39.817832975782544,Low_spent_Medium_value_payments,295.27051547518295,Poor
1431,0xcbfd,CUS_0xaa35,April,Wohlm,39,857-42-2339,Mechanic,67703.85,5492.9875,6,4,17,2,"Home Equity Loan, and Student Loan",34,15,11.03,3.0,_,1493.29,36.53625458637504,24 Years and 8 Months,No,79.79713620978782,51.554328865554105,High_spent_Large_value_payments,657.9472849246581,Standard
1432,0x1ad5f,CUS_0x9972,June,Sujata Raoa,22,429-32-6803,Entrepreneur,28191.89,2540.3241666666668,8,6,18,7,"Credit-Builder Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, and Personal Loan",25,15,14.62,4.0,Standard,628.61,26.56584016268805,18 Years and 10 Months,Yes,109.84010651765811,91.23621158045788,Low_spent_Large_value_payments,322.95609856855066,Standard
1433,0x23047,CUS_0x2854,February,Koranyih,29,601-95-3536,Lawyer,15706.805,1192.9004166666666,3,5,4,2,"Auto Loan, and Personal Loan",14,6,1.5699999999999998,4.0,Good,282.44,32.21569921324737,27 Years and 11 Months,No,23.47255561005396,154.9340064166584,Low_spent_Small_value_payments,230.8834796399543,Standard
1434,0x160f2,CUS_0x7ea2,January,Alper Davew,26,584-85-1295,Teacher,19956.75_,1587.0625,6,5,1,2,"Personal Loan, and Home Equity Loan",16,,6.36,1.0,Good,1271.85,39.38547656644682,23 Years and 3 Months,No,28.520109545538048,162.18646025350915,Low_spent_Small_value_payments,257.9996802009528,Good
1435,0xf561,CUS_0x2258,April,Alex Chamberso,54_,218-85-8418,Developer,29822.12,2223.1766666666667,4,4,7,4,"Payday Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",25,9,4.9,4.0,Standard,21.07,31.20178762777657,27 Years and 11 Months,No,77.97289802776432,74.20303701727659,!@9#%8,330.1417316216258,Standard
1436,0x15233,CUS_0x268b,June,Andrea Shalal-Esag,28,647-38-6615,Scientist,61035.4,,9,5,21,4,"Payday Loan, Payday Loan, Payday Loan, and Student Loan",58,25,9.64,10.0,Bad,2490.34_,38.164077693611496,6 Years and 7 Months,Yes,41361.0,309.7159683016108,Low_spent_Medium_value_payments,297.49489569675376,Poor
1437,0x7a89,CUS_0x563d,August,Alanc,39,269-05-1234,Journalist,20992.38,1621.365,5,9,25,2,"Credit-Builder Loan, and Not Specified",24,15,9.52,11.0,Standard,1403.86,38.92901472591383,10 Years and 10 Months,Yes,25.433569898385635,74.20136174804864,Low_spent_Medium_value_payments,342.50156835356574,Poor
1438,0x6d1d,CUS_0x6bd8,April,"""Johnr",42,718-58-4990,Doctor,90429.99,7363.8325,0,2,10,1,Student Loan,-4,-1,2.25,4.0,Good,1127.26,34.97097737055613,31 Years and 0 Months,No,42.6880014753479,736.2307712279628,Low_spent_Medium_value_payments,237.46447729668927,Good
1439,0x11085,CUS_0xaa5a,April,,21,622-18-5455,Doctor,19355.62,1728.968333333333,6,7,9,2_,"Mortgage Loan, and Home Equity Loan",11,22,9.38,1771.0,Standard,1294.09,34.80957764178499,5 Years and 7 Months,Yes,25.54526965354386,64.38951056206662,High_spent_Medium_value_payments,332.9620531177229,Standard
1440,0x425a,CUS_0x530e,January,Rothackern,53,321-09-8273,Developer,25506.53,,3,6,10,2,"Auto Loan, and Personal Loan",24,13,5.54,1.0,Standard,43.06,26.28979846123661,19 Years and 10 Months,No,38.93321794788769,110.19964611638822,High_spent_Small_value_payments,342.52155260239067,Standard
1441,0x19581,CUS_0x7a29,April,,16,371-71-4885,Media_Manager,59843.06999999999,4979.9225,6,6,32,-100,"Student Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",26,19,16.71,9.0,Bad,2597.91,26.945143231142612,1 Years and 8 Months,Yes,373.64803574226914,82.00843600171007,High_spent_Medium_value_payments,292.33577825602083,Poor
1442,0x1ee7d,CUS_0xa8e1,August,Karlq,21,730-04-4483,Engineer,60381.32,5154.776666666667,4,1164,15,4,"Payday Loan, Credit-Builder Loan, Not Specified, and Payday Loan",26,13,10.72,4.0,Standard,1311.32,40.23504001292939,,Yes,170.26378350824717,200.2163846851171,High_spent_Medium_value_payments,394.99749847330236,Standard
1443,0x1c8a8,CUS_0x5856,July,Thiebergera,48,#F%$D@*&8,Teacher,21866134.0,5075.866666666667,5,7,3,3,"Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",13,5,2.26,3.0,Good,1274.09,39.31068331784356,32 Years and 1 Months,No,128.62157919890092,67.5527867206383,High_spent_Medium_value_payments,561.4123007471276,Poor
1444,0x23f32,CUS_0x3e0b,May,Martella,23,949-90-0278,Writer,8627.12,473.92666666666673,10,5,34,8_,"Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, Personal Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",17,17,6.98,16.0,Bad,4578.85,30.54426637173124,11 Years and 1 Months,Yes,57.01333504384017,25.41733518428638,Low_spent_Large_value_payments,234.96199643854013,Standard
1445,0x257d9,CUS_0xc195,April,Laurenceq,24_,939-96-0773,Mechanic,81842.52,6733.21,6,6,18,7,"Home Equity Loan, Payday Loan, Payday Loan, Not Specified, Mortgage Loan, Student Loan, and Debt Consolidation Loan",50,22,29.98,12.0,Bad,3127.09,32.320564238966405,11 Years and 7 Months,Yes,322.07659897858457,664.9259881669998,Low_spent_Medium_value_payments,,Good
1446,0xf0b4,CUS_0x87f,July,Carrick Mollenkampc,54,684-26-1191,Architect,37171.29,3231.6075,430,6,1,4,"Personal Loan, Auto Loan, Personal Loan, and Personal Loan",4,5,4.48,8.0,Good,103.82,38.82135872980329,32 Years and 5 Months,No,64.24998249329886,334.7344506488533,Low_spent_Small_value_payments,214.17631685784775,Standard
1447,0x86f3,CUS_0x2c55,June,Bosellin,16,926-53-9407,Lawyer,13646.215,1160.1845833333334,8,4,3497,3,"Auto Loan, Credit-Builder Loan, and Payday Loan",30,15,17.4,10.0,Standard,930.84,23.97519676555977,16 Years and 10 Months,Yes,31.800200317324386,51.05818801861541,Low_spent_Small_value_payments,323.1600699973935,Standard
1448,0x1f5f6,CUS_0x6eee,January,Daniel Flynnu,54,215-69-1291,Engineer,73579.8,6200.6500000000015,4,5,7,2,"Auto Loan, and Credit-Builder Loan",15,1,4.94,4.0,Good,1226.97,39.030676568499366,24 Years and 10 Months,No,100.29869456799568,322.39438793401746,High_spent_Small_value_payments,457.3719174979869,Good
1449,0x1774f,CUS_0x5bc7,February,,38,291-41-7056,Musician,10485.62,633.8016666666667,8,6,32,3,"Payday Loan, Personal Loan, and Debt Consolidation Loan",15,17,5.22,10.0,Bad,2522.06,24.416026255053037,9 Years and 10 Months,Yes,21.09269988964236,85.6843191317783,Low_spent_Small_value_payments,246.60314764524605,Poor
1450,0x2307c,CUS_0xac5c,July,Matthiasa,35,899-94-5376,Architect,33917.38,2505.9477735843907,6,10,28,5,"Student Loan, Personal Loan, Auto Loan, Personal Loan, and Personal Loan",16,9,18.35,11.0,Standard,1966.55,31.115952126225253,6 Years and 5 Months,NM,255.95289077343585,55.631169456077615,High_spent_Large_value_payments,324.76133285276194,Standard
1451,0xb388,CUS_0x1a18,July,Yoko Kubotaw,16,800-90-7191,Lawyer,16724.855,1490.737916666667,7,4,11,2,"Credit-Builder Loan, and Mortgage Loan",6,17,7.27,5.0,Standard,1008.14,32.34733600546578,19 Years and 11 Months,Yes,18.492570956470832,114.23136514579905,Low_spent_Medium_value_payments,296.3498555643968,Standard
1452,0x19400,CUS_0xae60,March,Jimq,31,024-26-9203,Lawyer,71676.0,5921.0,5,4,18,2,"Home Equity Loan, and Mortgage Loan",17,12,4.27,3.0,_,1150.59,36.32220789864286,22 Years and 6 Months,No,73.45520241865886,681.0608623906148,Low_spent_Small_value_payments,127.58393519072649,Standard
1453,0x7367,CUS_0x7278,June,Shahc,43,#F%$D@*&8,Doctor,70334.76_,5602.23,9,9,21,3,"Home Equity Loan, Student Loan, and Credit-Builder Loan",55,25,9.52,15.0,_,1438.69,33.650469289852005,16 Years and 0 Months,Yes,91.61263632162478,188.92491307251817,High_spent_Small_value_payments,539.685450605857,Poor
1454,0x21b89,CUS_0x72e3,August,Paul Lienertw,23,698-36-9588,Engineer,136566.4,11633.533333333333,6,4,18,2,"Payday Loan, and Student Loan",29,10,11.2,0.0,Standard,40.19,33.94447315976725,19 Years and 5 Months,No,206.2879191409266,910.2015863826313,Low_spent_Medium_value_payments,326.8638278097756,Standard
1455,0xad03,CUS_0xa19,June,Herbst-Baylissa,43,308-90-5833,Entrepreneur,14773.38,1313.115,8,9,18,6,"Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, Auto Loan, Student Loan, and Personal Loan",29,,4.34,10.0,_,2768.74,34.724752207108786,4 Years and 7 Months,Yes,43.300582481206035,69.49538461765674,!@9#%8,308.5155329011372,Poor
1456,0x11881,CUS_0x311a,August,Sveaa,47,381-74-5902,Media_Manager,48698.78,3865.231666666666,8,3,11,4,"Home Equity Loan, Auto Loan, Credit-Builder Loan, and Debt Consolidation Loan",22,20,10.06,8.0,Standard,850.37,37.66809782356957,20 Years and 3 Months,No,143.35136595081698,97.2287132957557,High_spent_Medium_value_payments,395.943087420094,Standard
1457,0x166c8,CUS_0x494c,July,,39,849-28-7686,Accountant,10496.255,1141.6879166666668,9,10,26,5,"Auto Loan, Mortgage Loan, Mortgage Loan, Debt Consolidation Loan, and Not Specified",54,15,3.12,11.0,Bad,4184.84,38.984782929851185,,Yes,35.056985050612376,49.487806935627546,Low_spent_Medium_value_payments,309.62399968042683,Poor
1458,0x2416f,CUS_0x4312,February,Julia Edwardsf,51,446-88-8137,Scientist,49715.1,4084.925,7,3,1,1400,"Home Equity Loan, Auto Loan, Not Specified, and Not Specified",21,19,10.28,4.0,Good,1211.28,32.68924267381329,32 Years and 5 Months,No,122.77035153012542,__10000__,Low_spent_Large_value_payments,321.4852998291129,Good
1459,0x8443,CUS_0x8cc9,February,Cezaryy,17,340-05-3601,_______,8953.055,807.0879166666667,3,10,30,5,"Personal Loan, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, and Mortgage Loan",23,14_,15.76,7.0,Standard,1539.76,35.40823401199472,17 Years and 2 Months,Yes,22.596985671832947,33.65950250464104,Low_spent_Medium_value_payments,304.45230349019266,Poor
1460,0xd3ba,CUS_0x1589,May,,35,618-91-2082,Doctor,71282.14,5807.178333333332,2,4,11,1,Home Equity Loan,8,7,_,2.0,Good,1440.78,36.8311794134121,32 Years and 8 Months,No,37.788866566967776,243.7852425827453,Low_spent_Medium_value_payments,579.1437241836204,Good
1461,0x40af,CUS_0x5bb9,June,Zawadzkij,22,821-51-9121,Teacher,8086.58_,823.8816666666668,3,8,22,2,"Credit-Builder Loan, and Home Equity Loan",12,20,9.55,12.0,Standard,2468.2,27.58976644547896,,NM,7.913043411570557,97.57648808841049,Low_spent_Small_value_payments,266.8986351666856,Poor
1462,0x1344d,CUS_0xbb85,August,Daniel Flynnx,41,574-70-6565,Scientist,93196.41,7991.3675,8,7,15,4,"Student Loan, Auto Loan, Payday Loan, and Debt Consolidation Loan",20,11,9.38,7.0,Standard,834.68,35.26203175184059,28 Years and 5 Months,Yes,297.04788950183325,193.0133777608311,High_spent_Large_value_payments,549.0754827373356,Standard
1463,0x1a5bb,CUS_0x86b0,June,Janej,40,315-54-4372,Journalist,31439.74,,9,9,25,5,"Auto Loan, Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, and Debt Consolidation Loan",23,21,7.25,9.0,Bad,4207.63,32.030411910702945,6 Years and 7 Months,Yes,113.56646510511688,__10000__,Low_spent_Large_value_payments,222.36746747119625,Poor
1464,0xf135,CUS_0x8dbe,April,,34,305-35-3845,Developer,16112.185,,3,1118,19,1,Auto Loan,28,19,10.66,5.0,Standard,308.39,23.622252779015227,33 Years and 1 Months,Yes,11.92898539108604,122.7815189801232,Low_spent_Small_value_payments,288.4577039621241,Standard
1465,0x18daf,CUS_0x7269,June,Qingl,19,600-08-5407,Lawyer,35389.89_,2700.1575,4,7,10,2,"Home Equity Loan, and Debt Consolidation Loan",12,15,11.79,2.0,Standard,873.71,30.60387845971406,31 Years and 1 Months,NM,18302.0,141.62582691412447,Low_spent_Small_value_payments,372.6385663684604,Standard
1466,0x20910,CUS_0x86b8,July,Alwynh,30,035-49-7581,Media_Manager,28274.17,2087.1808333333333,0,7,1,1,Credit-Builder Loan,30,8,1.7699999999999996,7.0,Good,1486.2,27.50865220585325,30 Years and 4 Months,No,12.211342826598983,154.23643600989826,Low_spent_Medium_value_payments,322.2703044968361,Poor
1467,0x19fce,CUS_0x2e72,January,Meenakshi Iyerk,18,756-40-7758,Scientist,17670.52,1529.543333333333,10,1243,21,8,"Credit-Builder Loan, Home Equity Loan, Personal Loan, Not Specified, Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, and Student Loan",56,19,13.15,9.0,Bad,4931.01,34.47477362835542,4 Years and 11 Months,Yes,71.85825674589788,121.5527773998202,Low_spent_Medium_value_payments,239.54329918761525,Poor
1468,0xa46a,CUS_0x3f74,January,Foo Yuni,44_,135-39-2875,Developer,48610.06,,5,4,10,3,"Personal Loan, Home Equity Loan, and Payday Loan",15,20,2.27,6.0,_,1175.65,33.03914262594099,11 Years and 4 Months,Yes,74.05979385768698,385.69650458764863,Low_spent_Small_value_payments,254.1275348879977,Standard
1469,0x10190,CUS_0x9974,March,Poornima Guptai,35,112-88-4961,Manager,36130.89,3192.9075,5,7,20,2_,"Payday Loan, and Payday Loan",10,8,2.13,3.0,Standard,1395.65,40.1214503874356,28 Years and 6 Months,No,32.589794901731246,159.98178085695392,Low_spent_Small_value_payments,416.7191742413149,Standard
1470,0x36f6,CUS_0x38c4,January,Yooq,34,381-41-6439,Doctor,83359.08,7168.59,8,6,13,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",24,10,10.42,0.0,Standard,1024.19,23.1806604385487,17 Years and 9 Months,Yes,189.14939373877505,572.7631827108555,Low_spent_Large_value_payments,224.94642355036945,Standard
1471,0x206ca,CUS_0xb424,January,Tanx,44,#F%$D@*&8,Media_Manager,42208.74,3355.395,7,9,32,5,"Home Equity Loan, Student Loan, Not Specified, Auto Loan, and Mortgage Loan",41,20,19.66,7.0,_,4154.32,31.10207420761073,5 Years and 3 Months,NM,160.63177569608118,93.05654734999058,!@9#%8,341.8511769539283,Standard
1472,0x90f0,CUS_0x7e7f,July,Emotou,45,#F%$D@*&8,Doctor,73439.26,6144.938333333333,8,7,6,4,"Debt Consolidation Loan, Auto Loan, Auto Loan, and Auto Loan",11,19,10.71,3.0,Standard,613.92,38.0783232914013,18 Years and 2 Months,No,76250.0,,High_spent_Large_value_payments,588.3752706977564,Standard
1473,0xc4ce,CUS_0x4a3d,January,Kevinh,33,#F%$D@*&8,Architect,33755.94,2765.995000000001,6,10,22,8,"Student Loan, Home Equity Loan, Debt Consolidation Loan, Not Specified, Home Equity Loan, Home Equity Loan, Mortgage Loan, and Credit-Builder Loan",47,19,28.85,12.0,Bad,4503.42,38.462698627624704,10 Years and 1 Months,Yes,179.9685952067299,49.60251700549023,High_spent_Small_value_payments,307.0283877877799,Standard
1474,0xa0e1,CUS_0x5de6,August,Paul Carrelg,56,797-52-4322,Media_Manager,17741279.0,1507.335833333333,3,2,8,0,,15,11,4.73,6.0,Good,355.92,31.464119976858377,28 Years and 6 Months,No,0.0,112.68005371783545,Low_spent_Small_value_payments,328.05352961549784,Good
